Index,MSE,HiddenUnits
1951,0.011830535707506,20
1952,0.013146818162519,20
1953,0.014506818885597,20
1954,0.011987419763786,20
1955,0.010397044294842,20
1956,0.011994468731742,20
1957,0.014657919408752,20
1958,0.011721257629975,20
1959,0.0097192735159192,20
1960,0.012536893440556,20
1961,0.017254804670402,20
1962,0.01427976514912,20
1963,0.011664713596187,20
1964,0.016240693649001,20
1965,0.019754791415659,20
1966,0.014972290398193,20
1967,0.012846121011034,20
1968,0.015207497208903,20
1969,0.016978269363147,20
1970,0.013998807744651,20
1971,0.012624997612204,20
1972,0.01209497490766,20
1973,0.014085075173971,20
1974,0.012002827094212,20
1975,0.010938521342355,20
1976,0.013846866176069,20
1977,0.015926227027898,20
1978,0.012958090287131,20
1979,0.011886994556716,20
1980,0.015029387050049,20
1981,0.018658531633853,20
1982,0.014254314065048,20
1983,0.011917234187395,20
1984,0.014597880896174,20
1985,0.018370907232299,20
1986,0.014039437475002,20
1987,0.012115884505336,20
1988,0.01464041905886,20
1989,0.016389515008734,20
1990,0.014380168591181,20
1991,0.01422237091357,20
1992,0.014083729109093,20
1993,0.014670876152301,20
1994,0.012659267546045,20
1995,0.011608014717343,20
1996,0.012650660485806,20
1997,0.016090380733612,20
1998,0.013979278907462,20
1999,0.011508138381954,20
2000,0.014989319044207,20
2001,0.019858208711912,20
2002,0.016259185395875,20
2003,0.012728326335105,20
2004,0.013710172471051,20
2005,0.017374242429745,20
2006,0.014552214430626,20
2007,0.012549730880925,20
2008,0.014383620790291,20
2009,0.017457091609042,20
2010,0.014417807368522,20
2011,0.014280719437394,20
2012,0.01427521019122,20
2013,0.014368796752852,20
2014,0.012960969601335,20
2015,0.012294238151195,20
2016,0.011785939427397,20
2017,0.013347831421493,20
2018,0.012445986105197,20
2019,0.011206820197917,20
2020,0.013580598584521,20
2021,0.020030003651259,20
2022,0.01679959212002,20
2023,0.013712484313944,20
2024,0.016506657744516,20
2025,0.019740268628583,20
2026,0.015418554904058,20
2027,0.012325680358974,20
2028,0.013372183467231,20
2029,0.015249741784309,20
2030,0.014464698244859,20
2031,0.014308305589153,20
2032,0.015193366658597,20
2033,0.016629463959283,20
2034,0.014803973515721,20
2035,0.01326712021731,20
2036,0.011196249807062,20
2037,0.012404488376623,20
2038,0.010828823846338,20
2039,0.00983886079114,20
2040,0.0112152948431,20
2041,0.013809793102542,20
2042,0.01153588698337,20
2043,0.0099185823816117,20
2044,0.011438733378688,20
2045,0.01474374967885,20
2046,0.012264127755929,20
2047,0.012311539956752,20
2048,0.014640105007418,20
2049,0.016200992491917,20
2050,0.013315377961084,20
2051,0.012390653410316,20
2052,0.013679718713525,20
2053,0.01573000566462,20
2054,0.013050634090012,20
2055,0.012255562484336,20
2056,0.013179796597221,20
2057,0.014253359349982,20
2058,0.013382981578772,20
2059,0.012403289024118,20
2060,0.014801196104144,20
2061,0.020638483584522,20
2062,0.019441839225031,20
2063,0.01439628198271,20
2064,0.014004684729021,20
2065,0.015599503740603,20
2066,0.010799022047497,20
2067,0.0091514040578957,20
2068,0.0096956053899794,20
2069,0.010440037739741,20
2070,0.010125509907701,20
2071,0.010480305830155,20
2072,0.010991490802362,20
2073,0.012574804940259,20
2074,0.011751490994996,20
2075,0.011274591472516,20
2076,0.012719261921824,20
2077,0.016153888981297,20
2078,0.014124885679542,20
2079,0.012759640342326,20
2080,0.015882438819791,20
2081,0.020670162722497,20
2082,0.014739541445334,20
2083,0.011654726643044,20
2084,0.012391826273241,20
2085,0.015102744145297,20
2086,0.012288341385863,20
2087,0.0099661234421585,20
2088,0.012656906773375,20
2089,0.016495214618088,20
2090,0.012138551473347,20
2091,0.011734457641059,20
2092,0.0146237495314,20
2093,0.016526344016417,20
2094,0.015516333908854,20
2095,0.014965562465771,20
2096,0.015735510182082,20
2097,0.015639542654514,20
2098,0.013728353306706,20
2099,0.012426732621521,20
2100,0.011953362484399,20
2101,0.011797458162732,20
2102,0.0093941939464514,20
2103,0.0085114065936337,20
2104,0.0091354465752581,20
2105,0.012075009772366,20
2106,0.0092531511962337,20
2107,0.0090048249792881,20
2108,0.012366108356925,20
2109,0.016621319254739,20
2110,0.015021433972594,20
2111,0.013463650483418,20
2112,0.01648098214928,20
2113,0.02125797409534,20
2114,0.017565502275065,20
2115,0.015009694199306,20
2116,0.016895686296316,20
2117,0.018480572706021,20
2118,0.015153559775261,20
2119,0.013203064975249,20
2120,0.012652265753561,20
2121,0.01309036762683,20
2122,0.012865314061762,20
2123,0.011821991943658,20
2124,0.016209778391466,20
2125,0.020245834586137,20
2126,0.015077687104274,20
2127,0.013186545667102,20
2128,0.018078037689453,20
2129,0.023547902497087,20
2130,0.019036383958743,20
2131,0.012447920182583,20
2132,0.015231007611254,20
2133,0.016039935066881,20
2134,0.013241921408278,20
2135,0.013481340029716,20
2136,0.014378410841486,20
2137,0.015549700316792,20
2138,0.013781802994507,20
2139,0.012928008916787,20
2140,0.012866027413623,20
2141,0.01401477923165,20
2142,0.011792749253706,20
2143,0.010712057700634,20
2144,0.012390456935528,20
2145,0.017895744885659,20
2146,0.016295473910541,20
2147,0.014926546520871,20
2148,0.022715583452422,20
2149,0.028857902200948,20
2150,0.020428682282846,20
2151,0.014362383149452,20
2152,0.01620969176785,20
2153,0.017016021995593,20
2154,0.013206806296322,20
2155,0.012318257208256,20
2156,0.013267795513273,20
2157,0.01315356871972,20
2158,0.010699522911889,20
2159,0.010302797249938,20
2160,0.0099469171435621,20
2161,0.010904539392026,20
2162,0.010731191588146,20
2163,0.010427442687716,20
2164,0.012447917094339,20
2165,0.01567553796105,20
2166,0.012706492625848,20
2167,0.012525525105599,20
2168,0.016540888321352,20
2169,0.022275123416962,20
2170,0.020709063067445,20
2171,0.016165697227768,20
2172,0.020348926395181,20
2173,0.024828900429319,20
2174,0.017987786717723,20
2175,0.014157486105611,20
2176,0.016121326094285,20
2177,0.0154727579565,20
2178,0.011616129878452,20
2179,0.010295520151516,20
2180,0.011980765633181,20
2181,0.014952345928299,20
2182,0.012850137089564,20
2183,0.011637369546804,20
2184,0.014766841715843,20
2185,0.019117164936304,20
2186,0.015767965518835,20
2187,0.013751038859601,20
2188,0.015696385274534,20
2189,0.018429923052821,20
2190,0.014336100689026,20
2191,0.013009213222074,20
2192,0.013556392838652,20
2193,0.016290160735674,20
2194,0.014021313036034,20
2195,0.011529985487221,20
2196,0.013667439794557,20
2197,0.016476537314031,20
2198,0.014367706366793,20
2199,0.012096761786136,20
2200,0.018614201982193,20
2201,0.025132586064606,20
2202,0.016938168838672,20
2203,0.013204061363856,20
2204,0.015968526862857,20
2205,0.020054990719831,20
2206,0.016198126872418,20
2207,0.015047245708619,20
2208,0.015660921553045,20
2209,0.016207018567216,20
2210,0.01394668058452,20
2211,0.012722964448001,20
2212,0.014659696425085,20
2213,0.018216529303688,20
2214,0.014916607583008,20
2215,0.012260581020063,20
2216,0.016355486590681,20
2217,0.020854628984568,20
2218,0.016446235827246,20
2219,0.013825487932796,20
2220,0.017901212719349,20
2221,0.021434655541545,20
2222,0.018845305199653,20
2223,0.015212255811356,20
2224,0.016058377648646,20
2225,0.018548947924662,20
2226,0.015029639842729,20
2227,0.011710271416849,20
2228,0.012755853636255,20
2229,0.015245816410758,20
2230,0.014383614948473,20
2231,0.01315075920239,20
2232,0.012019127591991,20
2233,0.012601253801432,20
2234,0.010599872159298,20
2235,0.0094295239523166,20
2236,0.011446237629972,20
2237,0.015123114147665,20
2238,0.012175867955988,20
2239,0.010967430043065,20
2240,0.014824494132755,20
2241,0.018897410450232,20
2242,0.015684373013581,20
2243,0.014671221858723,20
2244,0.016841797226132,20
2245,0.020994947540844,20
2246,0.016081328070978,20
2247,0.013387824397729,20
2248,0.013953976479698,20
2249,0.014181527616435,20
2250,0.011183953208115,20
2251,0.010577469123724,20
2252,0.0087240752363626,20
2253,0.008276024483542,20
2254,0.0092970756316685,20
2255,0.010014807331938,20
2256,0.0093082049882956,20
2257,0.012204156630286,20
2258,0.011222721374505,20
2259,0.010540170402597,20
2260,0.014245488250615,20
2261,0.020198986096263,20
2262,0.018047093688548,20
2263,0.016713629533233,20
2264,0.019199389637052,20
2265,0.02050037666,20
2266,0.016694195583725,20
2267,0.013304677000081,20
2268,0.013446140209242,20
2269,0.012671867368613,20
2270,0.011787205236352,20
2271,0.011551950777138,20
2272,0.0080917369393493,20
2273,0.0084055762040064,20
2274,0.008752588878113,20
2275,0.0097701113453737,20
2276,0.013357144790641,20
2277,0.018724757130601,20
2278,0.013429659809617,20
2279,0.011326615196686,20
2280,0.016921334030042,20
2281,0.021120846441242,20
2282,0.016820253071752,20
2283,0.015633139562135,20
2284,0.016916916645333,20
2285,0.01954505039325,20
2286,0.020559893713625,20
2287,0.022641174125952,20
2288,0.021140207456732,20
2289,0.018100365833679,20
2290,0.01428032546618,20
2291,0.011672496815046,20
2292,0.011256145976518,20
2293,0.014875909550612,20
2294,0.016279469469299,20
2295,0.01472171390685,20
2296,0.020925622641855,20
2297,0.026009906796651,20
2298,0.016020615565241,20
2299,0.012400155983413,20
2300,0.013052828004624,20
2301,0.01366816812735,20
2302,0.0099394458513234,20
2303,0.0086927344965439,20
2304,0.010158120597945,20
2305,0.013035754599903,20
2306,0.014195185123622,20
2307,0.017219693663814,20
2308,0.017382855774298,20
2309,0.018304996353297,20
2310,0.017487777659503,20
2311,0.015937384267587,20
2312,0.017300773481836,20
2313,0.02003217620435,20
2314,0.016221528083743,20
2315,0.015910093984032,20
2316,0.017585252950669,20
2317,0.020863389651164,20
2318,0.014378463794296,20
2319,0.010645733829741,20
2320,0.011296940980763,20
2321,0.010189241832923,20
2322,0.0077303468036633,20
2323,0.0075880738911106,20
2324,0.0084272521304897,20
2325,0.0098615671042448,20
2326,0.010454992004881,20
2327,0.01102638464733,20
2328,0.011058153950864,20
2329,0.011390714002263,20
2330,0.010551360002411,20
2331,0.010353449126571,20
2332,0.012568112894484,20
2333,0.016833662926505,20
2334,0.014484075686016,20
2335,0.013515144038518,20
2336,0.017935462712939,20
2337,0.021017613649497,20
2338,0.016349540941723,20
2339,0.013244759284871,20
2340,0.015370389134882,20
2341,0.017470269198391,20
2342,0.010883637392466,20
2343,0.0090327346322867,20
2344,0.0092927716385318,20
2345,0.010251346806842,20
2346,0.011189625644064,20
2347,0.013430577063042,20
2348,0.012038614642522,20
2349,0.01181299343697,20
2350,0.011991686793896,20
2351,0.011838178104581,20
2352,0.0092680437903384,20
2353,0.0093360425065225,20
2354,0.0086168944923085,20
2355,0.0087583140005691,20
2356,0.0084886449296087,20
2357,0.011174421086068,20
2358,0.010677908456617,20
2359,0.0095459829499947,20
2360,0.011918977332545,20
2361,0.014581480687827,20
2362,0.012015986663901,20
2363,0.010826656427171,20
2364,0.012544270156629,20
2365,0.013822678229303,20
2366,0.01192511261207,20
2367,0.011623804155257,20
2368,0.012879098130722,20
2369,0.013455095272421,20
2370,0.010954256494364,20
2371,0.0096873747296592,20
2372,0.0096402984266316,20
2373,0.0096451393639054,20
2374,0.0082038459485741,20
2375,0.0081094720049283,20
2376,0.0082260972865217,20
2377,0.010021488056506,20
2378,0.0094823658994951,20
2379,0.008839665818145,20
2380,0.0098784674110149,20
2381,0.010963067496799,20
2382,0.0098448135369099,20
2383,0.011086468675386,20
2384,0.014203848873917,20
2385,0.017164324956054,20
2386,0.016236049393619,20
2387,0.015194225886768,20
2388,0.014509322209549,20
2389,0.015591269616764,20
2390,0.011445565258931,20
2391,0.0089006068070336,20
2392,0.0086553743004941,20
2393,0.0090910849090266,20
2394,0.0073682464348429,20
2395,0.00766056270204,20
2396,0.0077283557459067,20
2397,0.0082053305108162,20
2398,0.0088607175128644,20
2399,0.0093023800601485,20
2400,0.010559469969589,20
2401,0.014072571204979,20
2402,0.011764854464693,20
2403,0.0097070700055329,20
2404,0.011047857697439,20
2405,0.013119740083467,20
2406,0.016093862727644,20
2407,0.019128012447406,20
2408,0.017988351287734,20
2409,0.016678866381458,20
2410,0.014811642954313,20
2411,0.012627683551953,20
2412,0.0093152180172769,20
2413,0.0092294061340488,20
2414,0.0077312905754875,20
2415,0.0076232617203032,20
2416,0.0094107762133808,20
2417,0.01249296108907,20
2418,0.012298640664747,20
2419,0.010406428918316,20
2420,0.015427191451578,20
2421,0.015982991785453,20
2422,0.011427646742438,20
2423,0.0098733565152122,20
2424,0.011598387899639,20
2425,0.013379668883581,20
2426,0.012802133845679,20
2427,0.013193464994199,20
2428,0.0140187199245,20
2429,0.014350762214421,20
2430,0.012877381125206,20
2431,0.012768630526736,20
2432,0.012594540331087,20
2433,0.012827876908012,20
2434,0.011825439473554,20
2435,0.011105616732557,20
2436,0.013255416766429,20
2437,0.018453380302781,20
2438,0.01547931922569,20
2439,0.01453252919126,20
2440,0.019249167549449,20
2441,0.019383549462286,20
2442,0.012390274444299,20
2443,0.010260034472174,20
2444,0.013390549071445,20
2445,0.015462665417376,20
2446,0.012582798027273,20
2447,0.010921178388208,20
2448,0.012075564158353,20
2449,0.013196791670821,20
2450,0.011878583843942,20
2451,0.012108824129361,20
2452,0.012472274809229,20
2453,0.014254211966166,20
2454,0.012714838072749,20
2455,0.012524991818062,20
2456,0.015510954758897,20
2457,0.019829912589231,20
2458,0.015311373140772,20
2459,0.012418863159631,20
2460,0.01837292441827,20
2461,0.022172326454303,20
2462,0.017729777581763,20
2463,0.013668699310838,20
2464,0.017602689212585,20
2465,0.018987693229892,20
2466,0.011317547481072,20
2467,0.0089506753885179,20
2468,0.011009261742385,20
2469,0.01283147544995,20
2470,0.011559827916637,20
2471,0.0102477278523,20
2472,0.012843570737244,20
2473,0.015588256251639,20
2474,0.012098235030903,20
2475,0.011511140071449,20
2476,0.016256640509783,20
2477,0.020020494210893,20
2478,0.018267061742567,20
2479,0.016800646309695,20
2480,0.024258244872628,20
2481,0.029905732576311,20
2482,0.022415485890463,20
2483,0.017390619575322,20
2484,0.020636467283482,20
2485,0.021642106115046,20
2486,0.014330450262448,20
2487,0.010550437580738,20
2488,0.010574174836457,20
2489,0.013493967124435,20
2490,0.0119826353953,20
2491,0.0085673577398849,20
2492,0.0090377469754308,20
2493,0.010480704536001,20
2494,0.0079769983003386,20
2495,0.0076749553883828,20
2496,0.010337042070868,20
2497,0.013648588079697,20
2498,0.011579189297981,20
2499,0.010204251824364,20
2500,0.013739876098153,20
2501,0.017263953794446,20
2502,0.012871071035579,20
2503,0.011676368094178,20
2504,0.015373050380693,20
2505,0.018441863667301,20
2506,0.014021482403355,20
2507,0.013226874100873,20
2508,0.015644355298899,20
2509,0.01743388015915,20
2510,0.011757517547061,20
2511,0.0094452583330956,20
2512,0.011880163782718,20
2513,0.012060004756157,20
2514,0.0097622586288166,20
2515,0.0080746392868954,20
2516,0.009664519824067,20
2517,0.01124175268933,20
2518,0.0087655194070884,20
2519,0.0079332558964949,20
2520,0.011758822016452,20
2521,0.014638545759672,20
2522,0.011202232952478,20
2523,0.010941083295463,20
2524,0.014892518178237,20
2525,0.016739441586293,20
2526,0.011021217591184,20
2527,0.009003836652338,20
2528,0.009769767825682,20
2529,0.011430288896807,20
2530,0.0099041128280316,20
2531,0.0088954477321286,20
2532,0.011288032516023,20
2533,0.01320760339383,20
2534,0.011330629679219,20
2535,0.0097337810403653,20
2536,0.013183360839279,20
2537,0.017309302972114,20
2538,0.010249800491678,20
2539,0.0081900162027587,20
2540,0.0098156281362767,20
2541,0.012609413573094,20
2542,0.010016667729104,20
2543,0.0095960552130133,20
2544,0.01315770638629,20
2545,0.017656661759294,20
2546,0.014988533340458,20
2547,0.012184475844442,20
2548,0.014689804698361,20
2549,0.015735303456926,20
2550,0.010323293057512,20
2551,0.010998815935886,20
2552,0.014826100935022,20
2553,0.017223141372095,20
2554,0.012393751996184,20
2555,0.010125797573597,20
2556,0.010812209928926,20
2557,0.0097461358948227,20
2558,0.0063222650054318,20
2559,0.006674144371041,20
2560,0.0069835537279411,20
2561,0.0073938677049617,20
2562,0.0080091974038193,20
2563,0.0082978297029693,20
2564,0.0073680014946752,20
2565,0.0078079904435896,20
2566,0.0076287613127821,20
2567,0.0074994018655151,20
2568,0.0084416127779342,20
2569,0.011899606546819,20
2570,0.011314219279859,20
2571,0.010385099983569,20
2572,0.016740841907541,20
2573,0.020033411265429,20
2574,0.015870955800737,20
2575,0.012158066389311,20
2576,0.017527352589972,20
2577,0.019418950065794,20
2578,0.011966668094908,20
2579,0.0088688000527016,20
2580,0.0090657149409693,20
2581,0.010269445368167,20
2582,0.008732772301977,20
2583,0.0080445829587748,20
2584,0.0071789490911731,20
2585,0.0071367961693365,20
2586,0.0073752057509886,20
2587,0.007573807569615,20
2588,0.0064176062586058,20
2589,0.0072393757194908,20
2590,0.0068860570006386,20
2591,0.0066623611293021,20
2592,0.0088763441298951,20
2593,0.012496729410399,20
2594,0.0094697431831561,20
2595,0.0095731339555384,20
2596,0.015341424992231,20
2597,0.014870972323001,20
2598,0.008619345342703,20
2599,0.0066371082754376,20
2600,0.0082702474622976,20
2601,0.010309174697594,20
2602,0.010428957891484,20
2603,0.010635308561549,20
2604,0.00855871523783,20
2605,0.0079157139968063,20
2606,0.0073650195752634,20
2607,0.0068559246224706,20
2608,0.0056723839214143,20
2609,0.0067241171372778,20
2610,0.0060796767093412,20
2611,0.005674930019595,20
2612,0.0080419881588504,20
2613,0.0109717587149,20
2614,0.010374192441204,20
2615,0.0087355998641096,20
2616,0.010339879948182,20
2617,0.016269425100638,20
2618,0.010799044903673,20
2619,0.0095052314895992,20
2620,0.014631117838687,20
2621,0.016221764510601,20
2622,0.011345338118308,20
2623,0.0094323397601169,20
2624,0.0096277686151877,20
2625,0.0086539303660487,20
2626,0.0070989431175803,20
2627,0.0065991798899403,20
2628,0.0068264640282686,20
2629,0.0087139863472418,20
2630,0.0084989833463244,20
2631,0.0086100459028216,20
2632,0.012241401824411,20
2633,0.014838678266541,20
2634,0.011390433462074,20
2635,0.0081741142471174,20
2636,0.0091396505311028,20
2637,0.0075810065706303,20
2638,0.0051308092309888,20
2639,0.0055726747776643,20
2640,0.0075972152388753,20
2641,0.010126987524574,20
2642,0.010050674872494,20
2643,0.010271980341702,20
2644,0.012571473283018,20
2645,0.012201408250483,20
2646,0.0083264392943763,20
2647,0.0067199590153654,20
2648,0.0074271803938433,20
2649,0.0097863202804399,20
2650,0.0087986670228173,20
2651,0.0087177848734602,20
2652,0.010902286108686,20
2653,0.014745632487047,20
2654,0.011020852146001,20
2655,0.0096285669215825,20
2656,0.011383256207199,20
2657,0.012746617487006,20
2658,0.007736425669424,20
2659,0.0068174282804282,20
2660,0.0089713772762914,20
2661,0.010197149421283,20
2662,0.0082730801963714,20
2663,0.0082978726054244,20
2664,0.0070352204439137,20
2665,0.0062484434644319,20
2666,0.0063647895643698,20
2667,0.0060313461036904,20
2668,0.0049932178946326,20
2669,0.00621983570848,20
2670,0.0061430416959948,20
2671,0.0066199360639745,20
2672,0.0092785774139368,20
2673,0.012118261245783,20
2674,0.0082014492546041,20
2675,0.0073953435142021,20
2676,0.0084329742417913,20
2677,0.0086908346150984,20
2678,0.0086441903710241,20
2679,0.0097663602082576,20
2680,0.010852278879905,20
2681,0.011918648754309,20
2682,0.0094516354939168,20
2683,0.0082563833279494,20
2684,0.0070479777914516,20
2685,0.0069376921298558,20
2686,0.0063947176064629,20
2687,0.0066913021764372,20
2688,0.006286758761383,20
2689,0.0065682759603408,20
2690,0.0074591922418162,20
2691,0.0074399525728174,20
2692,0.0077374230548889,20
2693,0.0099554247535541,20
2694,0.008468980810591,20
2695,0.0078636684675252,20
2696,0.0081371994934972,20
2697,0.0089990707164627,20
2698,0.0092071718419528,20
2699,0.010195797855994,20
2700,0.011250234658226,20
2701,0.012353754751572,20
2702,0.011601956515728,20
2703,0.011441819052405,20
2704,0.012241682168042,20
2705,0.014546944799374,20
2706,0.011452702057775,20
2707,0.0084047397115997,20
2708,0.0083034709610123,20
2709,0.0089730197862452,20
2710,0.007679595570986,20
2711,0.0068369621079935,20
2712,0.0085511007344964,20
2713,0.01168199189662,20
2714,0.0090944325936722,20
2715,0.0084313970599305,20
2716,0.0096397548308085,20
2717,0.011674488522449,20
2718,0.010544653619325,20
2719,0.010263343775031,20
2720,0.010539631659611,20
2721,0.011654002444579,20
2722,0.010529937737372,20
2723,0.0097679821687603,20
2724,0.012358231323747,20
2725,0.016012809192079,20
2726,0.012277198234145,20
2727,0.0098645318177413,20
2728,0.010579180382359,20
2729,0.011111874275291,20
2730,0.0096307355112242,20
2731,0.0083888056639184,20
2732,0.01063789170231,20
2733,0.010323744139914,20
2734,0.0080717515684912,20
2735,0.0073728686332933,20
2736,0.0095062623238249,20
2737,0.01194863934164,20
2738,0.0084678517947827,20
2739,0.0075613019654189,20
2740,0.0081974608195014,20
2741,0.008170138644936,20
2742,0.0074855093402689,20
2743,0.0076285000703584,20
2744,0.009176761992391,20
2745,0.011537947687159,20
2746,0.0090098784461212,20
2747,0.0073448492045507,20
2748,0.0089827483065861,20
2749,0.010912006146747,20
2750,0.0083974212490717,20
2751,0.0083353679599906,20
2752,0.010559504202215,20
2753,0.0096336841039205,20
2754,0.0076698075790899,20
2755,0.00704130751925,20
2756,0.0076144096261225,20
2757,0.0089624497550868,20
2758,0.0084620196256895,20
2759,0.0079157324789785,20
2760,0.007385063321714,20
2761,0.0078796311687076,20
2762,0.0079350376521624,20
2763,0.0080960605174138,20
2764,0.0087981669532746,20
2765,0.0087886071042469,20
2766,0.0065460948748847,20
2767,0.0056324269414034,20
2768,0.0081176171673067,20
2769,0.010714230208122,20
2770,0.0093020137702473,20
2771,0.0084433591228671,20
2772,0.010070316860226,20
2773,0.010154057801343,20
2774,0.0071120461143253,20
2775,0.0062028768599894,20
2776,0.0072241056847854,20
2777,0.0070166379804285,20
2778,0.0069461568749637,20
2779,0.0066346364111222,20
2780,0.0061397760103966,20
2781,0.0073398781601311,20
2782,0.0072018387796067,20
2783,0.0077645786415084,20
2784,0.0070317180457618,20
2785,0.007612521759145,20
2786,0.0067502248233468,20
2787,0.0062132788459552,20
2788,0.0073036936690748,20
2789,0.0087073794078566,20
2790,0.0060616476870993,20
2791,0.0052990437250583,20
2792,0.0071870508933887,20
2793,0.0076751445624896,20
2794,0.0060060572125885,20
2795,0.0056814728655739,20
2796,0.0058266262337692,20
2797,0.0061590258038573,20
2798,0.0060610293765042,20
2799,0.0064385556691307,20
2800,0.005917651310216,20
2801,0.0070147073030213,20
2802,0.007907570695182,20
2803,0.0078799465174361,20
2804,0.0061390026610671,20
2805,0.0065952306155624,20
2806,0.0060202559053306,20
2807,0.0058710159199592,20
2808,0.0063257633482672,20
2809,0.0076014921131396,20
2810,0.006166635560307,20
2811,0.0058337838401076,20
2812,0.0065804760421397,20
2813,0.0073142369522575,20
2814,0.0064575282169765,20
2815,0.0058889978811403,20
2816,0.0065822224572523,20
2817,0.0067236859337357,20
2818,0.0054172316587052,20
2819,0.0055595548765188,20
2820,0.0058982961531439,20
2821,0.0065277436910775,20
2822,0.0067866367586807,20
2823,0.0070817938765579,20
2824,0.0053303125891928,20
2825,0.0064726125510295,20
2826,0.0056047925634852,20
2827,0.0057717986013343,20
2828,0.0060622951611155,20
2829,0.0069877000338707,20
2830,0.0061257625967344,20
2831,0.0060688343377691,20
2832,0.0065338610094762,20
2833,0.0082257700598457,20
2834,0.0061997618417619,20
2835,0.0056234990583292,20
2836,0.0060535626193663,20
2837,0.0066960002928759,20
2838,0.0066156314704239,20
2839,0.0064424555757087,20
2840,0.0073064162473887,20
2841,0.0081368192652491,20
2842,0.0077120496003884,20
2843,0.0074943834730228,20
2844,0.0085089644939258,20
2845,0.0092034882731863,20
2846,0.0071099728177061,20
2847,0.006937317399899,20
2848,0.0091173817521719,20
2849,0.010665803248455,20
2850,0.008352975545829,20
2851,0.0075340087758951,20
2852,0.010562966647942,20
2853,0.01299536162189,20
2854,0.010177367157251,20
2855,0.0097615395819931,20
2856,0.014183743426808,20
2857,0.016063678880598,20
2858,0.013010385685855,20
2859,0.013322782584298,20
2860,0.017235773891262,20
2861,0.018546648549053,20
2862,0.013675165819305,20
2863,0.011344583413003,20
2864,0.012556057457769,20
2865,0.013194997901326,20
2866,0.010777551023991,20
2867,0.0098477386429692,20
2868,0.011848428240634,20
2869,0.014666583567866,20
2870,0.011337127427806,20
2871,0.010190095179459,20
2872,0.014280036482033,20
2873,0.017915515287537,20
2874,0.015633098729901,20
2875,0.016859993994488,20
2876,0.0201325849826,20
2877,0.021020395793533,20
2878,0.014508283040454,20
2879,0.012749912027293,20
2880,0.016701735737395,20
2881,0.014750715108504,20
2882,0.012129648895374,20
2883,0.011404758226364,20
2884,0.011697463317775,20
2885,0.012111915154816,20
2886,0.011069838641096,20
2887,0.01204641481509,20
2888,0.014058990858716,20
2889,0.015066338943263,20
2890,0.013730977198891,20
2891,0.013696061125819,20
2892,0.017985461454009,20
2893,0.021941819428253,20
2894,0.017939512265758,20
2895,0.016578996432665,20
2896,0.023026943505792,20
2897,0.022452229225739,20
2898,0.017061975264265,20
2899,0.014752965658576,20
2900,0.017044717725861,20
2901,0.020380366953038,20
2902,0.015975604878167,20
2903,0.014451546655913,20
2904,0.01775321143929,20
2905,0.017343865117922,20
2906,0.014289042043722,20
2907,0.012748031431879,20
2908,0.013342235409546,20
2909,0.01517801096605,20
2910,0.0133585846183,20
2911,0.012169254102465,20
2912,0.013372837282994,20
2913,0.015915643117962,20
2914,0.013460735157168,20
2915,0.012716876957449,20
2916,0.01641552245387,20
2917,0.01761723574149,20
2918,0.013093105207741,20
2919,0.011064753853983,20
2920,0.013223978112181,20
2921,0.014648724049138,20
2922,0.010807623576159,20
2923,0.0089425196871161,20
2924,0.010745917326686,20
2925,0.011676067161493,20
2926,0.0088787269349999,20
2927,0.0083079461215919,20
2928,0.0095957693341524,20
2929,0.011295430256813,20
2930,0.0087289322213319,20
2931,0.0071458223279064,20
2932,0.0093699938492472,20
2933,0.010957389829256,20
2934,0.0080835444937849,20
2935,0.0079266067037189,20
2936,0.0093945372547446,20
2937,0.008899989227863,20
2938,0.0074459409560772,20
2939,0.0071295156977336,20
2940,0.0075847154610711,20
2941,0.0099060928038173,20
2942,0.0075018784921062,20
2943,0.0071963734835978,20
2944,0.0074287491453187,20
2945,0.0085306330756184,20
2946,0.0081495640169812,20
2947,0.0073448921455787,20
2948,0.0071035696564171,20
2949,0.0075987401698291,20
2950,0.0063877531023154,20
2951,0.0059718727004682,20
2952,0.0068793296292337,20
2953,0.0070797177178711,20
2954,0.0063520639778726,20
2955,0.0067898366675619,20
2956,0.0088738686688707,20
2957,0.010931498768544,20
2958,0.0087902787639405,20
2959,0.0083745502550709,20
2960,0.013214838381887,20
2961,0.01490310716009,20
2962,0.0089979006374653,20
2963,0.0072331239729559,20
2964,0.0092815864576868,20
2965,0.010011073852382,20
2966,0.0080678860314172,20
2967,0.0075016376821829,20
2968,0.0076607210265287,20
2969,0.0068220207727638,20
2970,0.0053529199780961,20
2971,0.0049497308749413,20
2972,0.0051379158499288,20
2973,0.0055458167673919,20
2974,0.0060186061259908,20
2975,0.0063846786278618,20
2976,0.0068999944743734,20
2977,0.008514483042692,20
2978,0.007903657555538,20
2979,0.0067404249592266,20
2980,0.007769520506039,20
2981,0.0089839037942108,20
2982,0.006643712290929,20
2983,0.0061108116906134,20
2984,0.0066355054027049,20
2985,0.0077283900754866,20
2986,0.0069812672155262,20
2987,0.0060340799121008,20
2988,0.0062802259635355,20
2989,0.0075380429660787,20
2990,0.0063126416824488,20
2991,0.0055822699419155,20
2992,0.0065341759785814,20
2993,0.0080307437585745,20
2994,0.006456912629388,20
2995,0.0059672169366331,20
2996,0.0069147723701337,20
2997,0.0074673056411977,20
2998,0.006242327585844,20
2999,0.0056586187379829,20
