HiddenUnits,MSE,Index
20,0.007916030889181,2736
20,0.010207057526253,2737
20,0.0067222845605114,2738
20,0.005740233077216,2739
20,0.0062743626641622,2740
20,0.0062836757163797,2741
20,0.0056239346471044,2742
20,0.0056854623027057,2743
20,0.0071389566650424,2744
20,0.0094280720427223,2745
20,0.0075139891537016,2746
20,0.0058674909883708,2747
20,0.0072498421408688,2748
20,0.0093922941704849,2749
20,0.0071790384240472,2750
20,0.0068217406331894,2751
20,0.0087623717277271,2752
20,0.0084455218914748,2753
20,0.0063946175532425,2754
20,0.0055551862456008,2755
20,0.0061173615470901,2756
20,0.0074768547804339,2757
20,0.0067474980527608,2758
20,0.0060074748509293,2759
20,0.0057281554429399,2760
20,0.0063354185513653,2761
20,0.0061968902019492,2762
20,0.0063221623922218,2763
20,0.0068603940348579,2764
20,0.0071992481776977,2765
20,0.0052354009011737,2766
20,0.004465060264437,2767
20,0.006767497698695,2768
20,0.0092110882853243,2769
20,0.0080938618072001,2770
20,0.0073534863635579,2771
20,0.0087256282053829,2772
20,0.0090971256910843,2773
20,0.0062621290832822,2774
20,0.0050564272266952,2775
20,0.0060714464348887,2776
20,0.0058720096429775,2777
20,0.005653275766237,2778
20,0.0051662864086581,2779
20,0.0046588054986039,2780
20,0.0061120697195984,2781
20,0.0057933546720355,2782
20,0.0063046489270128,2783
20,0.0055354213020727,2784
20,0.006134357023548,2785
20,0.0051744535363065,2786
20,0.004700470465051,2787
20,0.0057920706949348,2788
20,0.0073665949742057,2789
20,0.0051857461841084,2790
20,0.0044248798062383,2791
20,0.0062026394792265,2792
20,0.0070104579131147,2793
20,0.0052376283750038,2794
20,0.0046035533037737,2795
20,0.0045477790570767,2796
20,0.0048679696811596,2797
20,0.0044349549144,2798
20,0.004911350157501,2799
20,0.0045165335545925,2800
20,0.0055519090032492,2801
20,0.0062185772228241,2802
20,0.006465682310754,2803
20,0.0045850327854791,2804
20,0.0050858309470424,2805
20,0.0046982351465049,2806
20,0.0045135958325273,2807
20,0.0050899125624652,2808
20,0.0065386330053489,2809
20,0.0049309937495766,2810
20,0.0045732901888119,2811
20,0.0054139882030337,2812
20,0.0061420897535149,2813
20,0.0052553206918686,2814
20,0.0045204429271549,2815
20,0.0051371414865194,2816
20,0.0054813547332924,2817
20,0.0041423804461566,2818
20,0.0042561842245363,2819
20,0.0045302792971689,2820
20,0.0051679473649318,2821
20,0.0051828597159022,2822
20,0.0057443049015815,2823
20,0.0040236037635913,2824
20,0.0051560668850328,2825
20,0.0042365714282994,2826
20,0.0042815165594341,2827
20,0.004576866963602,2828
20,0.0056210287191801,2829
20,0.0047106771824479,2830
20,0.0046265195437856,2831
20,0.0050142355156857,2832
20,0.0066588275960718,2833
20,0.0048911067379603,2834
20,0.0042513935692251,2835
20,0.0047605175929647,2836
20,0.0055066730413091,2837
20,0.0054476906628857,2838
20,0.0052898056036842,2839
20,0.0057361669871988,2840
20,0.0065889502962065,2841
20,0.0065330089678161,2842
20,0.0061521786873369,2843
20,0.0065944827331718,2844
20,0.0075182605006879,2845
20,0.0057656709189947,2846
20,0.0055456178232094,2847
20,0.007390348729666,2848
20,0.0092040464422966,2849
20,0.0073766754230859,2850
20,0.0064074423447546,2851
20,0.0090653307176621,2852
20,0.011366117457409,2853
20,0.0093277570521623,2854
20,0.008950596996339,2855
20,0.012636785370386,2856
20,0.014734978470916,2857
20,0.012254602166203,2858
20,0.011947037573097,2859
20,0.015082706206409,2860
20,0.017061510162117,2861
20,0.012881947769192,2862
20,0.010618490760966,2863
20,0.011412380209647,2864
20,0.012281139352081,2865
20,0.010441431909061,2866
20,0.0095646248776034,2867
20,0.011478904173311,2868
20,0.014695526907922,2869
20,0.011847431896399,2870
20,0.010473921206593,2871
20,0.014386539005864,2872
20,0.018221443320023,2873
20,0.016468583440738,2874
20,0.017106126686825,2875
20,0.018961403941607,2876
20,0.020062604324734,2877
20,0.014975044473442,2878
20,0.013043463515558,2879
20,0.0164192047183,2880
20,0.015191797460842,2881
20,0.013051250236177,2882
20,0.01223666725132,2883
20,0.012414498558176,2884
20,0.012596740127198,2885
20,0.011613559934154,2886
20,0.012055761854938,2887
20,0.013055733234961,2888
20,0.013840110732875,2889
20,0.012472910122692,2890
20,0.011823363926222,2891
20,0.015142084431239,2892
20,0.018427861627242,2893
20,0.01514567292223,2894
20,0.013636859863222,2895
20,0.018147443143868,2896
20,0.017203978753571,2897
20,0.012876335088203,2898
20,0.010504741054591,2899
20,0.012022439339321,2900
20,0.015281813117962,2901
20,0.011555356269621,2902
20,0.0099755866974706,2903
20,0.012684930191374,2904
20,0.012920168024049,2905
20,0.010190350230626,2906
20,0.0086819660626392,2907
20,0.0093150160598537,2908
20,0.011229590833729,2909
20,0.0098288458688206,2910
20,0.0086252148257589,2911
20,0.0094125042149532,2912
20,0.011933810764279,2913
20,0.010045440859945,2914
20,0.0097895167681789,2915
20,0.012967679510818,2916
20,0.014268930019323,2917
20,0.010305257336216,2918
20,0.0082611955448241,2919
20,0.010379970142687,2920
20,0.01170475289661,2921
20,0.008349842292654,2922
20,0.0064262008102051,2923
20,0.0079608369743793,2924
20,0.0089505502820207,2925
20,0.0063028812902733,2926
20,0.0056444174074868,2927
20,0.0068638912011441,2928
20,0.0088995716252056,2929
20,0.0065238180995685,2930
20,0.0050070207596349,2931
20,0.0071523336789769,2932
20,0.0090566162352356,2933
20,0.0066328680143893,2934
20,0.0063616586464967,2935
20,0.0078550714131366,2936
20,0.0074528148083657,2937
20,0.005997289565571,2938
20,0.0054953588109546,2939
20,0.0060470775334979,2940
20,0.0083122976444449,2941
20,0.0058923056283155,2942
20,0.0052923390089808,2943
20,0.0054683057875191,2944
20,0.0066510164977847,2945
20,0.0061734071398445,2946
20,0.0053875734914486,2947
20,0.0049196905432318,2948
20,0.005452193915467,2949
20,0.0046466167127661,2950
20,0.0040208521378361,2951
20,0.0048446531582891,2952
20,0.0052484088698847,2953
20,0.0047803278442678,2954
20,0.005354341566789,2955
20,0.0072828177070038,2956
20,0.0092197008377454,2957
20,0.0071726612114653,2958
20,0.0065471628492467,2959
20,0.010196254330432,2960
20,0.012209606941899,2961
20,0.0071323282590018,2962
20,0.005258940629075,2963
20,0.006863807288794,2964
20,0.0079430439532238,2965
20,0.0061713198937014,2966
20,0.005601004134757,2967
20,0.005723434212005,2968
20,0.0047517214473701,2969
20,0.003512744517513,2970
20,0.0032393541826432,2971
20,0.0035162205464492,2972
20,0.0038412739006313,2973
20,0.0040417905904581,2974
20,0.0043416242518577,2975
20,0.0047228902839029,2976
20,0.0063011614253583,2977
20,0.0058492691391959,2978
20,0.0046465509679972,2979
20,0.0056845214984927,2980
20,0.0070814800804659,2981
20,0.0048850319181914,2982
20,0.0042116907926153,2983
20,0.0046489810611203,2984
20,0.0056891072587948,2985
20,0.004893891795776,2986
20,0.004159216516568,2987
20,0.0043867271550646,2988
20,0.0056348010071986,2989
20,0.0045840953913051,2990
20,0.0039140319844516,2991
20,0.0048086539942121,2992
20,0.0062564660958302,2993
20,0.004702000999499,2994
20,0.0040690063787102,2995
20,0.0051332322032433,2996
20,0.0056999688527807,2997
20,0.0045708776625784,2998
20,0.0038747673063256,2999
20,0.0056291647145394,3000
20,0.0069198044055405,3001
20,0.005578145400674,3002
20,0.0050345636248922,3003
20,0.0083730277057873,3004
20,0.0089811496018158,3005
20,0.0070405923815922,3006
20,0.0068286275460012,3007
20,0.0074180584718215,3008
20,0.007013394375715,3009
20,0.0048353026255044,3010
20,0.0041960344821497,3011
20,0.0047011569320664,3012
20,0.0046501882193989,3013
20,0.0039719666067233,3014
20,0.0037776032956121,3015
20,0.005074195568579,3016
20,0.0066617324809616,3017
20,0.005168874458417,3018
20,0.0042741198150133,3019
20,0.005212481691795,3020
20,0.0060196248420607,3021
20,0.0047261133734124,3022
20,0.0044643571683473,3023
20,0.0061604242335557,3024
20,0.0071732737053713,3025
20,0.0054667778583013,3026
20,0.0049699311879514,3027
20,0.0052613262124863,3028
20,0.0058698945793492,3029
20,0.0042697838349959,3030
20,0.0041425871526927,3031
20,0.0051751652013345,3032
20,0.0070927857040076,3033
20,0.0052023212468954,3034
20,0.0046361508128601,3035
20,0.0070018142938777,3036
20,0.0072295376276487,3037
20,0.0046679878939318,3038
20,0.0041658083230746,3039
20,0.0051497953675106,3040
20,0.0054114670799811,3041
20,0.0042454203122866,3042
20,0.0039898504471016,3043
20,0.0048560300353122,3044
20,0.0069625884294806,3045
20,0.0042901523144404,3046
20,0.0045351559822203,3047
20,0.0072521303039219,3048
20,0.0061288218561017,3049
20,0.004117015683651,3050
20,0.0041307654347302,3051
20,0.0062213990590982,3052
20,0.0064449631297872,3053
20,0.0046342821206646,3054
20,0.0040742699979642,3055
20,0.0044835980808548,3056
20,0.0058528246538493,3057
20,0.0047304453501024,3058
20,0.0046004999154831,3059
20,0.0062030049111201,3060
20,0.0064113791787699,3061
20,0.0045723464024683,3062
20,0.0044567193217976,3063
20,0.0075581401479771,3064
20,0.0084573950961197,3065
20,0.0050384254373957,3066
20,0.0053723587685195,3067
20,0.0065755763266981,3068
20,0.0082306495261955,3069
20,0.0052760454254761,3070
20,0.0044825569740873,3071
20,0.0064768538374439,3072
20,0.0077678703205357,3073
20,0.0049383225325981,3074
20,0.0046594884186791,3075
20,0.0064352771520286,3076
20,0.0073276122747352,3077
20,0.0053815258385678,3078
20,0.0046463344012726,3079
20,0.0071108078234512,3080
20,0.0082104307446736,3081
20,0.0056770568555419,3082
20,0.0054170651602826,3083
20,0.0077661317915512,3084
20,0.01035447058456,3085
20,0.0060640606481507,3086
20,0.005390076876493,3087
20,0.0071467397806557,3088
20,0.0082770289687453,3089
20,0.0057341639368413,3090
20,0.0048179358942836,3091
20,0.0059870176332065,3092
20,0.0072352001911174,3093
20,0.0048887842959327,3094
20,0.0046269502640516,3095
20,0.0058767412264944,3096
20,0.0062085381344166,3097
20,0.0059692819562292,3098
20,0.005185788514614,3099
20,0.0062190506345171,3100
20,0.0069583487908455,3101
20,0.0056272037880974,3102
20,0.0046473120968702,3103
20,0.0052206597238512,3104
20,0.0058595342061505,3105
20,0.0045561693395291,3106
20,0.0045040421756981,3107
20,0.0059234437272201,3108
20,0.0067618101072788,3109
20,0.0046990023888075,3110
20,0.0041773077033399,3111
20,0.0051985406871185,3112
20,0.0055725671576174,3113
20,0.0051448055578696,3114
20,0.0051131173367832,3115
20,0.0055548504612727,3116
20,0.0063044953808923,3117
20,0.0054009694620524,3118
20,0.004996122766368,3119
20,0.0056783842510256,3120
20,0.007480847979625,3121
20,0.0055876997766261,3122
20,0.0049758359440836,3123
20,0.0059096986672326,3124
20,0.0063164466797291,3125
20,0.0045029662128056,3126
20,0.0041643487619633,3127
20,0.0050529297820945,3128
20,0.0055836716889932,3129
20,0.0044934352086022,3130
20,0.0046294435375174,3131
20,0.0056952170903434,3132
20,0.0068677539662572,3133
20,0.0063257361542392,3134
20,0.0064730890665391,3135
20,0.0065747377502599,3136
20,0.0065895796738432,3137
20,0.0056604439498839,3138
20,0.0049806405215295,3139
20,0.0059690093865349,3140
20,0.0077520052244365,3141
20,0.0053489086510927,3142
20,0.0041579207445557,3143
20,0.0053033628749642,3144
20,0.0056352106274181,3145
20,0.0042717836710113,3146
20,0.0040030603907263,3147
20,0.0057693519392982,3148
20,0.0060439085558504,3149
20,0.0045553556340898,3150
20,0.0046193959268095,3151
20,0.0053387052723878,3152
20,0.0061713667787195,3153
20,0.0060975760397655,3154
20,0.0056827307171582,3155
20,0.007492596945541,3156
20,0.0091531345034846,3157
20,0.0068278311230161,3158
20,0.0062200473201978,3159
20,0.006492077315602,3160
20,0.0071254106350502,3161
20,0.0048739283031561,3162
20,0.0043078765149947,3163
20,0.0045194435779749,3164
20,0.0054130468655942,3165
20,0.0043675326944034,3166
20,0.0043641536492078,3167
20,0.0049552518913145,3168
20,0.0060926885430423,3169
20,0.0055316700029914,3170
20,0.0050988536365555,3171
20,0.0069694093958601,3172
20,0.0084511735509012,3173
20,0.0071934687490804,3174
20,0.0064355906951391,3175
20,0.00794050893555,3176
20,0.0085814317946845,3177
20,0.0070547888535544,3178
20,0.0073527025799419,3179
20,0.0058660757245766,3180
20,0.0057702251614699,3181
20,0.0057563944419057,3182
20,0.0055421831449547,3183
20,0.0044181836824935,3184
20,0.0044945517723565,3185
20,0.0045941942818437,3186
20,0.0043950770769656,3187
20,0.0049118908659233,3188
20,0.006940612155489,3189
20,0.0063540772874948,3190
20,0.0064468280961604,3191
20,0.0085228739870679,3192
20,0.010557762259919,3193
20,0.0081424200842653,3194
20,0.0069005221821916,3195
20,0.0071000601966185,3196
20,0.0074139502898033,3197
20,0.006947949683655,3198
20,0.0070142792147466,3199
20,0.0059916645252284,3200
20,0.0053669196850072,3201
20,0.0048495086805977,3202
20,0.0044839048950708,3203
20,0.003962673617877,3204
20,0.0046748673627622,3205
20,0.0043784288550546,3206
20,0.0043879010387187,3207
20,0.006458054543011,3208
20,0.0081517057662685,3209
20,0.0063724528609823,3210
20,0.0070311690094988,3211
20,0.0091826030944294,3212
20,0.0087966200222263,3213
20,0.0063490425445094,3214
20,0.0055839937013582,3215
20,0.006726029494436,3216
20,0.0066502121700564,3217
20,0.0054710185620869,3218
20,0.0052435630570929,3219
20,0.0047893144779221,3220
20,0.0056129430073106,3221
20,0.0049165205121433,3222
20,0.0050362790325856,3223
20,0.0061539877952878,3224
20,0.007578378386121,3225
20,0.0059238105592391,3226
20,0.0056411345038361,3227
20,0.0079103510126743,3228
20,0.0082477378472006,3229
20,0.0068226626598804,3230
20,0.0052782303889726,3231
20,0.0063382790870051,3232
20,0.0069384925431548,3233
20,0.0049665262319198,3234
20,0.0049347275452112,3235
20,0.0055225655365535,3236
20,0.0055103011768589,3237
20,0.0048282796239338,3238
20,0.004530878271727,3239
20,0.0046218798391477,3240
20,0.0052394000012349,3241
20,0.0049883802484631,3242
20,0.0049717627186115,3243
20,0.0065272793771189,3244
20,0.0083143949789349,3245
20,0.0063899714872788,3246
20,0.0055706556626253,3247
20,0.0073585973207124,3248
20,0.0070273682125232,3249
20,0.0053628585878182,3250
20,0.0046129259495139,3251
20,0.0047803322111201,3252
20,0.005386852704356,3253
20,0.0041614959291477,3254
20,0.0045563974611725,3255
20,0.0044958979665962,3256
20,0.0048475417925136,3257
20,0.0043475984998671,3258
20,0.0044502726439715,3259
20,0.0059564105982319,3260
20,0.0076447852009516,3261
20,0.0059082064902647,3262
20,0.005280084878483,3263
20,0.0062026188403374,3264
20,0.0068449437925554,3265
20,0.0054381246204183,3266
20,0.0050278248417116,3267
20,0.0060339525933953,3268
20,0.0068963764789119,3269
20,0.0050091927653942,3270
20,0.0044574128929506,3271
20,0.0059859238064723,3272
20,0.0066096594495457,3273
20,0.0047472570747297,3274
20,0.0046500797417786,3275
20,0.007036840511011,3276
20,0.0091013086105765,3277
20,0.0064630073088598,3278
20,0.0056396029729553,3279
20,0.0090666789382647,3280
20,0.010228207230316,3281
20,0.0070713822133447,3282
20,0.0057401900624727,3283
20,0.0070547640158816,3284
20,0.007789752719896,3285
20,0.0056313366055871,3286
20,0.0054030440579159,3287
20,0.0057779001132315,3288
20,0.0057288647426737,3289
20,0.005299335261503,3290
20,0.0054712081346243,3291
20,0.0051360621108769,3292
20,0.0061611822644175,3293
20,0.0058669075277541,3294
20,0.0058106296443075,3295
20,0.0085263962108846,3296
20,0.0092312822433505,3297
20,0.0062563307328246,3298
20,0.0066465697802297,3299
20,0.0085490626308866,3300
20,0.010576017987718,3301
20,0.00633789893627,3302
20,0.005042590947119,3303
20,0.0063950426335276,3304
20,0.0067713322708956,3305
20,0.005168010159828,3306
20,0.0054617546953584,3307
20,0.0066413277975109,3308
20,0.00746715425858,3309
20,0.0066574896657564,3310
20,0.0066766568095233,3311
20,0.0062529184862551,3312
20,0.0072210384590014,3313
20,0.005692507071232,3314
20,0.005060886664063,3315
20,0.0074344077274887,3316
20,0.0085828554677055,3317
20,0.0071790785483051,3318
20,0.0061646519244279,3319
20,0.0070663392916773,3320
20,0.0069995393669984,3321
20,0.0048067775768787,3322
20,0.004370962593882,3323
20,0.005843847935192,3324
20,0.0061225282586351,3325
20,0.0049603934489094,3326
20,0.0051227306619325,3327
20,0.0060978308750307,3328
20,0.0064877249198119,3329
20,0.0059867766404319,3330
20,0.0064099420522866,3331
20,0.005763610211331,3332
20,0.0065691278818031,3333
20,0.0072867320661369,3334
20,0.0075177929498533,3335
20,0.0068628181897215,3336
20,0.0072618914635355,3337
20,0.0063460943149105,3338
20,0.0060280334244862,3339
20,0.008131751984804,3340
20,0.0094835809722907,3341
20,0.006319487005896,3342
20,0.0053223634877939,3343
20,0.0064893519615158,3344
20,0.006112324895812,3345
20,0.0048266317107336,3346
20,0.0042615268459313,3347
20,0.0045582078684023,3348
20,0.0051571620008026,3349
20,0.0044453459414476,3350
20,0.0045129971775118,3351
20,0.0064384662888432,3352
20,0.0063484797244845,3353
20,0.0052546545086956,3354
20,0.0053412103900066,3355
20,0.0076376329254381,3356
20,0.0083769226627213,3357
20,0.0066843695877602,3358
20,0.0056880931402305,3359
20,0.0055337315365341,3360
20,0.0062270756032717,3361
20,0.0059607693316434,3362
20,0.0074737812956631,3363
20,0.0098281026356472,3364
20,0.010156582985645,3365
20,0.006707163914514,3366
20,0.0054631890031484,3367
20,0.0079153485805481,3368
20,0.01048185989307,3369
20,0.0073941091964832,3370
20,0.0065476708159373,3371
20,0.0093163595920321,3372
20,0.010872579206929,3373
20,0.0074443419399918,3374
20,0.0059385289855796,3375
20,0.0075791554297813,3376
20,0.0083975735366172,3377
20,0.0056542815133815,3378
20,0.0047163520673136,3379
20,0.0053283546739154,3380
20,0.0062673641178984,3381
20,0.0051734331946479,3382
20,0.0049303035953905,3383
20,0.0064571714770677,3384
20,0.0073707102802975,3385
20,0.0066687554269992,3386
20,0.007769599306456,3387
20,0.012920877726677,3388
20,0.01468998771342,3389
20,0.0081262025261015,3390
20,0.0070368515439793,3391
20,0.010493434740638,3392
20,0.013145391138294,3393
20,0.0084322783569974,3394
20,0.0074622764058573,3395
20,0.0085172736976476,3396
20,0.0087685643928849,3397
20,0.00644537425426,3398
20,0.0050243474375218,3399
20,0.0057777287110277,3400
20,0.0064871209997142,3401
20,0.0038913139739283,3402
20,0.0045450409923739,3403
20,0.0095971029062802,3404
20,0.011213142301185,3405
20,0.0086636664372599,3406
20,0.0077416603512276,3407
20,0.013577150736904,3408
20,0.014668291859976,3409
20,0.0086175859456785,3410
20,0.0059393005186978,3411
20,0.006302688595885,3412
20,0.0066042044563475,3413
20,0.0053392433748278,3414
20,0.0044335880002917,3415
20,0.0052039509469726,3416
20,0.0057004439117533,3417
20,0.00392111136483,3418
20,0.0032642625340208,3419
20,0.0040250193765266,3420
20,0.0049259973621056,3421
20,0.0041508262561474,3422
20,0.0046972024878723,3423
20,0.0089047931611927,3424
20,0.0083388571094604,3425
20,0.00611606042011,3426
20,0.005761469354105,3427
20,0.0094194576760448,3428
20,0.010014420021453,3429
20,0.005565992262493,3430
20,0.0047548186328203,3431
20,0.0067150320516821,3432
20,0.007028562886181,3433
20,0.0045728126891034,3434
20,0.0037426311460829,3435
20,0.0047314842738078,3436
20,0.0056220507191535,3437
20,0.0035234857655982,3438
20,0.0035738763359723,3439
20,0.0052053135413957,3440
20,0.0051899943422688,3441
20,0.0040298934264704,3442
20,0.004349013490217,3443
20,0.0071948895582106,3444
20,0.0080985246141988,3445
20,0.0059069311633412,3446
20,0.0049849622044379,3447
20,0.0057927379814158,3448
20,0.0063646230624887,3449
20,0.004575393503888,3450
20,0.0042166474919098,3451
20,0.0053916160428514,3452
20,0.0055108717648366,3453
20,0.0037150777255098,3454
20,0.0037594794826964,3455
20,0.003841111908304,3456
20,0.0039976786768322,3457
20,0.0034469950396804,3458
20,0.0036366276006678,3459
20,0.0063202003146508,3460
20,0.0086839982829256,3461
20,0.0073688865108195,3462
20,0.0061691945466254,3463
20,0.0084343555557347,3464
20,0.0090851786951494,3465
20,0.0053083422423078,3466
20,0.0046155318264786,3467
20,0.004907072788692,3468
20,0.0056380858856394,3469
20,0.0037857132792492,3470
20,0.0033965837378013,3471
20,0.0050327599026622,3472
20,0.0056658948857706,3473
20,0.0045912241033774,3474
20,0.0044968951665362,3475
20,0.0070884166364005,3476
20,0.0075746303293779,3477
20,0.0060343250415664,3478
20,0.0053780929099345,3479
20,0.0085108556041953,3480
20,0.0096469187956923,3481
20,0.0067822429768156,3482
20,0.0053393891021657,3483
20,0.0060840020906723,3484
20,0.0049685913486877,3485
20,0.0035257866145428,3486
20,0.0033459025526003,3487
20,0.0034702048071999,3488
20,0.0033621693730402,3489
20,0.0030474486882191,3490
20,0.0031855138990863,3491
20,0.0042250068284617,3492
20,0.0062620087295619,3493
20,0.0078631509208437,3494
20,0.01058840903121,3495
20,0.017603014249334,3496
20,0.01781987651335,3497
20,0.013712394842194,3498
20,0.012536413094912,3499
20,0.01550375812944,3500
20,0.015639040743757,3501
20,0.0076730282365285,3502
20,0.0061258174704813,3503
20,0.006139364983371,3504
20,0.0052382266487465,3505
20,0.0035398900381034,3506
20,0.003275133471732,3507
20,0.0034044584615211,3508
20,0.0038289979544328,3509
20,0.0035580908802602,3510
20,0.0040303591373645,3511
20,0.0082651724757296,3512
20,0.010415337464959,3513
20,0.0089685567315542,3514
20,0.0093319474691271,3515
20,0.015312504299576,3516
20,0.019537151425413,3517
20,0.013770659495281,3518
20,0.0099100398362056,3519
20,0.012824456436528,3520
20,0.010424164415647,3521
20,0.0067339108643779,3522
20,0.0052307009219068,3523
20,0.0061009186185081,3524
20,0.0058675163655986,3525
20,0.0033789319458032,3526
20,0.0030316844828658,3527
20,0.0042032035871659,3528
20,0.0048593321565538,3529
20,0.0031941548558473,3530
20,0.0044352417551739,3531
20,0.010260035765699,3532
20,0.012043644700631,3533
20,0.01006638567812,3534
20,0.010315469061852,3535
20,0.014883068354542,3536
20,0.013455288903838,3537
20,0.0085742123627015,3538
20,0.0078286321756505,3539
20,0.0098139017106185,3540
20,0.009661331056654,3541
20,0.0051560695857871,3542
20,0.004183809765906,3543
20,0.0044872287454231,3544
20,0.0042114598899433,3545
20,0.0038751761420358,3546
20,0.0037098306258915,3547
20,0.0047288972444762,3548
20,0.0065158181724608,3549
20,0.0048880253514305,3550
20,0.0049857507551343,3551
20,0.0094273349273098,3552
20,0.010566981521574,3553
20,0.0082585983999142,3554
20,0.0077755731292344,3555
20,0.0097345201568185,3556
20,0.010237022953785,3557
20,0.0054235607133862,3558
20,0.0052836493218031,3559
20,0.0061201989720866,3560
20,0.0055013448148026,3561
20,0.004595202153058,3562
20,0.0045296797003339,3563
20,0.0038902211267819,3564
20,0.0045866211206717,3565
20,0.0036200103418451,3566
20,0.003717652306495,3567
20,0.0059466936591789,3568
20,0.0084376638455232,3569
20,0.0054394062078871,3570
20,0.0055950474805528,3571
20,0.010594185667777,3572
20,0.013002793178819,3573
20,0.0085219402047481,3574
20,0.0084144482274537,3575
20,0.012125897284652,3576
20,0.011977426214291,3577
20,0.0092031917379467,3578
20,0.0091106480889942,3579
20,0.012990373269965,3580
20,0.0164357925289,3581
20,0.012948599532183,3582
20,0.013677002335085,3583
20,0.017805211661367,3584
20,0.020626691020562,3585
20,0.01906069356832,3586
20,0.01941647530452,3587
20,0.024554232175366,3588
20,0.027934300331859,3589
20,0.022443727855092,3590
20,0.022062094467667,3591
20,0.032459545495615,3592
20,0.031457480703431,3593
20,0.024212344206861,3594
20,0.025834848543415,3595
20,0.029187116133744,3596
20,0.028810369324433,3597
20,0.024119189897117,3598
20,0.023437182451462,3599
20,0.027266606541339,3600
20,0.029282857934483,3601
20,0.025983804030414,3602
20,0.027006742883116,3603
20,0.036374284194142,3604
20,0.040453553068719,3605
20,0.037448488756758,3606
20,0.036866443914597,3607
20,0.045608135365299,3608
20,0.048666642508996,3609
20,0.041079148485423,3610
20,0.038604713409516,3611
20,0.043833947328076,3612
20,0.042720772881603,3613
20,0.032896872591257,3614
20,0.028188120922171,3615
20,0.029905567533111,3616
20,0.029341511108811,3617
20,0.024727029839314,3618
20,0.026750701511367,3619
20,0.0311313048562,3620
20,0.032079721994292,3621
20,0.026866790818955,3622
20,0.027188932145291,3623
20,0.031888184295858,3624
20,0.030723146082753,3625
20,0.026464861763839,3626
20,0.026124816172909,3627
20,0.032240054135466,3628
20,0.038436252152487,3629
20,0.031577566044975,3630
20,0.030448071412461,3631
20,0.039434785934695,3632
20,0.038815306663818,3633
20,0.032758606926486,3634
20,0.030708894032961,3635
20,0.036007712780602,3636
20,0.035864952247255,3637
20,0.031416131389333,3638
20,0.031001733898971,3639
20,0.034304442293912,3640
20,0.035862021881256,3641
20,0.031428026863515,3642
20,0.028902314591164,3643
20,0.03472869457074,3644
20,0.032768248871916,3645
20,0.027363024929382,3646
20,0.024352603737165,3647
20,0.02965658493231,3648
20,0.029315923422778,3649
20,0.022937027805158,3650
20,0.023876544865225,3651
20,0.032031321143997,3652
20,0.034054979027859,3653
20,0.032638562561452,3654
20,0.02846450124777,3655
20,0.0325034008977,3656
20,0.034406433646999,3657
20,0.024108509157858,3658
20,0.020776941293688,3659
20,0.026303100597111,3660
20,0.026283712637253,3661
20,0.019491759085599,3662
20,0.019082030952624,3663
20,0.023685052289888,3664
20,0.024782575926106,3665
20,0.01634948369988,3666
20,0.016165199355804,3667
20,0.021634150069727,3668
20,0.020638874673661,3669
20,0.012996322421008,3670
20,0.012948042102414,3671
20,0.016038214269149,3672
20,0.016480167161179,3673
20,0.014655534539609,3674
20,0.014672749454258,3675
20,0.019552443230979,3676
20,0.019515733550771,3677
20,0.015482556148223,3678
20,0.014683559376833,3679
20,0.019370769349786,3680
20,0.020335461127956,3681
20,0.017095675513518,3682
20,0.018179691943031,3683
20,0.023202228631818,3684
20,0.025752709854822,3685
20,0.023080389840889,3686
20,0.022865071883033,3687
20,0.033509738915228,3688
20,0.035884065754743,3689
20,0.028343836242532,3690
20,0.024064975109229,3691
20,0.029524271160474,3692
20,0.036985375626199,3693
20,0.025038472700786,3694
20,0.025347863206916,3695
20,0.032607351327585,3696
20,0.029480909563747,3697
20,0.018991972236349,3698
20,0.01752381065898,3699
20,0.024456357643826,3700
20,0.02381204088631,3701
20,0.019137481548154,3702
20,0.02038954848529,3703
20,0.02533821185429,3704
20,0.024514898024637,3705
20,0.023188511925279,3706
20,0.020044206677548,3707
20,0.024145782294889,3708
20,0.026848609243804,3709
20,0.023066292598899,3710
20,0.025495348068538,3711
20,0.034339645472564,3712
20,0.034120107675416,3713
20,0.027773554545157,3714
20,0.028425417627744,3715
20,0.037517729668508,3716
20,0.038416922264025,3717
20,0.031106922224149,3718
20,0.033168940654075,3719
20,0.042015495004117,3720
20,0.038250672957474,3721
20,0.029245116996449,3722
20,0.030157195312758,3723
20,0.036682690901877,3724
20,0.031412914039713,3725
20,0.026228087336537,3726
20,0.024556980909595,3727
20,0.0325408777046,3728
20,0.031582933242893,3729
20,0.028744377565623,3730
20,0.020968222520809,3731
20,0.026721566985423,3732
20,0.031028482301159,3733
20,0.026682844067115,3734
20,0.026171807357697,3735
20,0.030594359688871,3736
20,0.036663999934612,3737
20,0.031486619351666,3738
20,0.030254352219916,3739
20,0.037645769865382,3740
20,0.036768418428252,3741
20,0.032440349632889,3742
20,0.031654026399935,3743
20,0.036865889846242,3744
20,0.041454341219581,3745
20,0.031885453187984,3746
20,0.027612058462498,3747
20,0.029610727252365,3748
20,0.030708797051412,3749
20,0.025375563287144,3750
20,0.025000650627604,3751
20,0.029269417959069,3752
20,0.029671792956788,3753
20,0.025492880884936,3754
20,0.027519685891073,3755
20,0.034250617902755,3756
20,0.036261158189894,3757
20,0.029864813236312,3758
20,0.027883914072321,3759
